chainId,tokenIn,tokenOut,amount,v1Amount,v2Amount,diff,perf
1,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47251818848619339972608,0.7806302761532019,0.7806302761532019,0,0
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3994790000000000000000,7.592754212852893,7.509268718343024,-0.08348549450986908,-0.010995416441710463
1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,19937927410160569294848,11633.241986,11493.072876,-140.16911000000073,-0.01204901524172599
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,756000000000000000,20593.877022812412,20283.51140806077,-310.36561475164126,-0.015070771492314955
1,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6512676645579,4.150346139412025,4.150346139411958,-6.661338147750939e-14,-1.6050078533195895e-14
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x67d85a291fcdc862a78812a3c26d55e28ffb2701,386012660103696367,618.693720649799,582.3737816231011,-36.319939026697966,-0.05870423088915791
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,493423858005698366,7567.88965282,7743.73659719,175.84694436999962,0.022708280706992268
1,0x73c69d24ad28e2d43d03cbf35f79fe26ebde1011,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,104517135583729581726,0.15334910206854535,0.1533491020688968,3.514410984450933e-13,2.291771478956542e-12
1,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52038128361453262188474,0.6321770149382518,0.6321770149382518,0,0
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4730fb1463a6f1f44aeb45f6c5c422427f37f4d0,97954965822576251,67766.13313068052,67766.13313068052,0,0
1,0xfd0205066521550d7d7ab19da8f72bb004b4c341,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,279583815697468848595378,3.116300496988604,3.114364848793272,-0.0019356481953320959,-0.0006211365679280878
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3919066575650005468356,7.448871271026904,7.3626018583718125,-0.08626941265509114,-0.011581541621029787
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x79c58f70905f734641735bc61e45c19dd9ad60bc,104423221439819839,212.708500420547,211.04015524919973,-1.6683451713472834,-0.007843340383899985
1,0x79c58f70905f734641735bc61e45c19dd9ad60bc,0x6b175474e89094c44da98b954eedeac495271d0f,213149453238368000789,214.25835588451403,215.89880844063129,1.6404525561172534,0.0075982473824923935
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,26513116560180161,54.32869805484282,53.964346240603774,-0.3643518142390434,-0.006706433750193013
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,34900000000000000000,30.44058696516164,30.438156871494975,-0.002430093666664135,-0.00007983070988234576
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x79c58f70905f734641735bc61e45c19dd9ad60bc,73715420197311459,150.19551557772078,148.7710061559769,-1.4245094217438918,-0.00948436720140795
1,0x79c58f70905f734641735bc61e45c19dd9ad60bc,0x6b175474e89094c44da98b954eedeac495271d0f,150351952052889131227,151.13415575198115,151.9933012605415,0.8591455085603457,0.005652522192985525
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,38539319802688541,78.9639982517684,78.12494685962768,-0.8390513921407177,-0.010625746045248248
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4698324979014110457736,8.929471741642883,8.820925100152673,-0.10854664149021076,-0.01215599809605757
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5122783257956125930332,9.735875609174846,9.610825791658113,-0.12504981751673228,-0.012844229172247071
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5130454764496411008316,9.750449795768967,9.61790157512222,-0.13254822064674698,-0.01359406216360028
1,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2553292126855312938427,1.2808933111545995,1.2765891599478438,-0.0043041512067556464,-0.003360272997971921
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1276424719401270686,0.0698336,0.06981315,-0.00002044999999999131,-0.0002928389772257382
1,0x0f2d719407fdbeff09d87557abb7232601fd9f29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15000000000000000000000,3.2394508874990495,3.1951706899691783,-0.044280197529871224,-0.013669044250909087
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,344923683256623040,0.05106314664112654,0.049373193138074735,-0.0016899535030518026,-0.033095365527096306
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4b13006980acb09645131b91d259eaa111eaf5ba,241646991495831496,313071.19920735824,313071.19920735824,0,0
1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,167259980072787947118,0.01803794,0.01764824,-0.00038969999999999977,-0.021604462593843854
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6810e776880c02933d47db1b9fc05908e5386b96,500000000000000000,5.766366486549539,5.795645518083134,0.029279031533595123,0.00505190171521721
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5135025996429549326860,9.759134129971114,9.619145863038817,-0.13998826693229738,-0.014344332711073387
1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xae78736cd615f374d3085123a210448e74fc6393,2000000000000000000000,3.592406583408024,3.5251013380224623,-0.06730524538556182,-0.018735419786952694
1,0xae78736cd615f374d3085123a210448e74fc6393,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3643088713932097577,3.971220891661182,3.9711160846636293,-0.00010480699755266443,-0.00002639163129221531
1,0x808507121b80c02388fad14726482e061b8da827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2640360042189909861344,1.374958670989059,1.3711126867034118,-0.003845984285647308,-0.0027971635561094706
1,0x3472a5a71965499acd81997a54bba8d852c6e53d,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,464840162632616092495,0.04986101,0.04849131,-0.0013696999999999945,-0.0274703621126005
1,0xba100000625a3754423978a60c9317c58a424e3d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2098369286595222888933,3.9888566527017844,3.928643801470394,-0.060212851231390196,-0.015095265755064435
1,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,17141487000000000000000,10004.265726,9846.183764,-158.0819620000002,-0.01580145573194466
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xcafe001067cdef266afb7eb5a286dcfd277f3de5,662212087112756122,39957.45350432507,40007.63694566677,50.18344134169456,0.0012543465491312888
1,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37500000000000000000,0.2693515371567705,0.26485503474976607,-0.0044965024070044435,-0.01669380637091871
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf951e335afb289353dc249e82926178eac7ded78,15293045549309285922,15.005431716999,15.005431716999,0,0
1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf951e335afb289353dc249e82926178eac7ded78,4800000000000000000,4.719437895786943,4.693346707439095,-0.026091188347848515,-0.005528452524216962
1,0xf951e335afb289353dc249e82926178eac7ded78,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15034822880042892152,15.209155522034349,15.346474756102987,0.137319234068638,0.008947933401710309
